Date,Open,High,Low,Close,Volume
7/15/2022,15.64391621,15.76685009,15.43013056,15.74686096,386100096
7/18/2022,16.28633784,16.88075236,15.9865654,16.08551206,670803590
7/19/2022,16.47013895,17.093505,16.15647402,16.97563484,702665931
7/20/2022,16.93069188,17.91543058,16.78480343,17.78986426,760862570.3
7/21/2022,17.86782452,18.12651881,17.52787317,18.03263585,557287022.3
7/22/2022,17.87578567,17.94974585,17.12015697,17.30239322,536900055
7/25/2022,17.00255383,17.10749809,16.63298562,17.0075515,480952922.3
7/26/2022,16.87275802,16.90274218,16.46214496,16.51708228,398034802.7
7/27/2022,17.0155477,17.91876411,16.89674491,17.77290898,570019406
7/28/2022,17.95770871,18.12255337,17.42322856,17.96670352,474848840.7
7/29/2022,17.79586362,18.22639947,17.67496163,18.14550971,435646190.7
8/1/2022,18.16446596,18.82787764,17.97270226,18.42326089,476672439
8/2/2022,18.1045955,18.91942519,18.07461134,18.50821227,489735940.7
8/3/2022,18.16646307,18.94971007,18.11955461,18.87481664,418324248
8/4/2022,18.83087346,19.25547895,18.74198755,19.19651054,409827088.7
8/5/2022,18.79192886,19.21043806,18.64807292,18.97069997,386233026
8/8/2022,17.48519492,18.22140011,17.22543407,17.77590525,983561813.7
8/9/2022,17.23542978,17.4303586,16.70787919,17.06951853,668548094
8/10/2022,17.68095637,18.10059816,17.30039355,18.07960944,597677386
8/11/2022,18.11355832,18.68901663,17.85882784,17.92475916,509544170.7
8/12/2022,18.14250922,18.70001062,17.93575315,18.69101518,478298236
8/15/2022,18.68302155,19.14554013,18.59510222,19.01364414,457861117.7
8/16/2022,18.90143643,19.12358427,18.48322723,18.86082492,451432400.7
8/17/2022,18.50521514,18.67002646,18.12751746,18.3173486,446989828
8/18/2022,18.283366,18.84683035,18.16546252,18.75497994,415624092.3
8/19/2022,18.39327871,18.50221778,17.75291933,17.83184386,441776743.3
8/22/2022,17.47320279,17.54116665,16.94968327,17.01754713,409767676.3
8/23/2022,16.97230377,17.44821551,16.95368027,17.16446744,370143819.7
8/24/2022,16.99559076,17.3892468,16.87875385,17.20544531,522883950.3
8/25/2022,16.82778152,17.92975785,16.81678752,17.89577592,771020252
8/26/2022,17.83983999,17.9067706,16.22137368,16.2443616,769455651
8/29/2022,16.00455586,16.32228522,15.75185791,15.78580618,496343767.3
8/30/2022,15.9446539,16.02354477,15.1674372,15.45308414,530407154
8/31/2022,15.36916227,15.52504544,14.94435644,15.07948423,573954862
9/1/2022,14.19499141,14.36613334,13.25736116,13.92360394,1179368356
9/2/2022,14.08638484,14.15734655,13.57795708,13.63389401,743474606.7
9/6/2022,13.7178481,13.76582251,13.33815152,13.45205726,535979862.3
9/7/2022,13.55264627,13.82749309,13.33580766,13.70358037,512825366.7
9/8/2022,13.44872374,13.9972843,13.35879664,13.97929196,625077903.7
9/9/2022,14.14615302,14.46291477,14.11516683,14.37598611,487115951.7
9/12/2022,14.3579941,14.5358829,14.18713526,14.49390129,484317851.7
9/13/2022,13.79150821,13.91135579,13.08894841,13.1209343,715190102.3
9/14/2022,13.24384761,13.27983198,12.90312993,13.11793612,588699589.7
9/15/2022,13.00521809,13.2228894,12.78021619,12.91912215,523796761.7
9/16/2022,12.73193747,13.20189906,12.60739204,13.18790519,670971135.7
9/19/2022,13.00208602,13.45272253,13.00008694,13.37179111,569871933.3
9/20/2022,13.20456379,13.47254667,13.04703278,13.16591398,524989882.7
9/21/2022,13.20289828,14.02020778,13.09994304,13.25084379,807944020
9/22/2022,13.06269439,13.13892673,12.4184749,12.55141665,759410969.7
9/23/2022,12.41047833,12.60139495,12.24764945,12.50643633,663526633
9/26/2022,12.48144657,12.64937329,12.20466736,12.21866123,547522213
9/27/2022,12.49743986,12.72627325,12.2486487,12.40348094,554035604
9/28/2022,12.40048234,12.81316875,12.34444021,12.72627343,542591727.3
9/29/2022,12.43846592,12.49044323,11.93691844,12.21066555,532937710.3
9/30/2022,12.07772373,12.62338555,12.06576227,12.12970105,565823686.7
10/3/2022,12.33754339,12.66833234,12.09571551,12.50243802,547657784
10/4/2022,12.86914418,13.20989551,12.86914418,13.15691849,584373282
10/5/2022,12.90092998,13.3108176,12.61138994,13.19889968,507297045
10/6/2022,13.20989557,13.64560519,13.09294645,13.1199348,644368081.3
10/7/2022,12.49544117,12.6603358,12.01281875,12.06676181,672698555
10/10/2022,12.02781215,12.11490747,11.39938682,11.66107248,698928213.7
10/11/2022,11.5521529,11.83696176,11.2743743,11.57710884,667700540.7
10/12/2022,11.57011156,11.72600984,11.33634698,11.49124589,492751598.7
10/13/2022,10.96261031,12.06876047,10.80477929,11.95084531,850381663
10/14/2022,12.04780381,12.10171354,11.19540958,11.21839946,713665856
10/17/2022,11.50923818,11.93888389,11.5082388,11.87894328,580964498.3
10/18/2022,12.33454448,12.48244646,11.60909481,11.95784244,659578189
10/19/2022,11.86994722,12.34050849,11.82496684,12.04180544,523302216.3
10/20/2022,12.10371192,12.75922559,12.09571529,12.18467667,652611589.3
10/21/2022,12.08885155,12.48844378,11.87794383,12.45645757,609694059.3
10/24/2022,12.49844001,12.70028505,12.05480041,12.58940015,517626886.7
10/25/2022,12.68399151,13.28982693,12.65433772,13.25084379,505647904.7
10/26/2022,12.85914874,13.37778853,12.69828561,12.88613678,534848741.7
10/27/2022,13.61961593,13.82749184,13.11193759,13.16591398,583304201.7
10/28/2022,13.09394668,13.83945448,13.05103205,13.82349455,521210737.7
10/31/2022,13.76755184,13.82749245,13.2868285,13.48667446,486500416.7
11/1/2022,13.8005048,13.91435515,13.50866565,13.53265523,432958808.7
11/2/2022,13.83945398,14.19913005,13.20106629,13.20889594,672848364
11/3/2022,13.03307301,13.77055082,12.94611103,13.41077444,500228838.7
11/4/2022,13.97529474,14.21812201,13.68658739,14.14515389,612776736
11/7/2022,14.21712203,14.40097504,13.9433419,14.29002348,410195399.3
11/8/2022,14.78970532,14.87966608,14.20512735,14.59085905,595487130.3
11/9/2022,14.15081752,14.20012971,13.74856016,13.7655528,454562741.3
11/10/2022,14.78870548,15.76098055,14.53588251,15.73799067,701048908.3
11/11/2022,15.7952672,16.37651309,15.47014246,16.31454006,655702189
11/14/2022,16.20561998,16.52734624,15.90984904,16.28255292,528025344
11/15/2022,16.70886764,16.98498019,16.36951599,16.65325883,546054602
11/16/2022,16.14934492,16.3495239,15.86087091,15.89785466,649759798.3
11/17/2022,15.70300656,16.25356623,15.52311837,15.66502312,711126747.3
11/18/2022,15.95379647,15.98974782,15.10846589,15.39720656,492233082
11/21/2022,15.13545508,15.46514435,15.0684842,15.3052809,404871874.7
11/22/2022,15.316276,16.04545752,15.11019914,16.02573276,473021059.7
11/23/2022,16.0857053,16.51435163,16.03572738,16.50635468,427380990.7
11/25/2022,16.30554301,16.47440214,16.15967345,16.25756385,167989248
11/28/2022,16.01373742,16.3445267,15.71300258,15.81492449,304114702.7
11/29/2022,15.81492347,15.91984446,15.50812443,15.62703897,298482139
11/30/2022,15.68768417,16.91991783,15.58775283,16.9129203,565435199
12/1/2022,16.98886107,17.25476723,16.62512219,17.12481318,471090913.7
12/2/2022,16.64911373,16.92265085,16.43525535,16.86597051,371478771.3
12/5/2022,16.66910686,16.98486249,16.46221268,16.60013102,352340529
12/6/2022,16.52015864,16.56314329,15.80960832,15.97751603,352779702
12/7/2022,15.76265882,16.17641353,15.65769554,16.11043673,372478013.7
12/8/2022,16.26335001,17.16879843,15.94952663,17.15880187,515580654.3
12/9/2022,17.14980424,17.5726224,16.96486941,16.99085997,465450953.3
12/12/2022,17.02684655,17.52763697,16.78699763,17.52463794,457438747.7
12/13/2022,18.52002255,18.77886514,17.70047742,18.06128394,656748046
12/14/2022,17.97631351,18.24112083,17.40967958,17.66349024,497008539.3
12/15/2022,17.13580848,17.30974727,16.69009882,16.9419099,478658091.3
12/16/2022,16.85410799,17.03084581,16.40026735,16.56114388,478347892.7
12/19/2022,16.56214451,16.59913109,16.13542785,16.24435597,354124694.7
12/20/2022,16.05445499,16.30033532,15.84259651,16.07544759,403357635.3
12/21/2022,16.10443713,16.61712368,16.09244101,16.49120084,325104063.7
12/22/2022,16.08411215,16.12843023,14.87320467,15.32987737,565182187.7
12/23/2022,15.18699376,15.32987673,14.87420384,15.19699032,349410438.7
12/27/2022,15.06507062,15.0910615,14.04759476,14.1125721,465014904
12/28/2022,13.91873956,14.25348853,13.8757546,14.02760133,351151434
12/29/2022,14.39344,14.67427433,14.21850142,14.59433579,355009199.3
12/30/2022,14.32546336,14.62029307,14.22449891,14.60533187,310565156
1/3/2023,14.84221527,14.98713114,14.08758051,14.30647018,401374017.7
1/4/2023,14.55834816,14.8442141,14.23249598,14.74025061,431428309.7
1/5/2023,14.48237448,14.55534881,14.13952821,14.25648728,389262425.3
1/6/2023,14.4653812,15.00112629,14.0256026,14.85021267,405141944.3
1/9/2023,15.27489641,16.04645827,15.13204646,15.61870883,504352972.7
1/10/2023,15.49778477,15.95252487,15.46279712,15.899577,384194313.7
1/11/2023,15.83026741,16.01846793,15.5537646,15.99147727,353370598.7
1/12/2023,16.0904424,16.62711994,15.48278914,16.50116441,551542744.7
1/13/2023,16.26834724,16.9119213,16.15542062,16.88896248,447395500
1/17/2023,16.88896234,17.71747121,16.88896234,17.69148002,511226039
1/18/2023,17.6565266,17.86242069,17.27176178,17.36669548,439730305.3
1/19/2023,17.025848,17.18679184,16.72105569,16.75504324,453041548.3
1/20/2023,17.00085538,17.84542551,16.81498777,17.82843141,565104052
1/23/2023,18.053286,19.23357159,17.80710631,19.18158985,655321577
1/24/2023,18.81581794,19.48345028,18.80882041,19.25356395,496324373.3
1/25/2023,18.90138791,19.35849424,18.56897152,19.31151046,449646062
1/26/2023,19.68934548,20.15401551,19.26656065,19.79027661,489653963.3
1/27/2023,19.45046091,20.61575129,19.39348121,20.35287688,542273438
1/30/2023,19.9381571,20.12802322,19.13860448,19.15060061,488729582.3
1/31/2023,19.1582638,19.67534887,18.93870801,19.52543504,498137473
2/1/2023,19.67934861,21.17942108,19.59937674,20.93057568,660637148.7
2/2/2023,20.98755372,21.9359867,20.68772607,21.69610445,564412677.7
2/3/2023,20.98755461,21.73209312,20.77666193,21.08745293,429470085
2/6/2023,20.7936566,21.55718816,20.77366348,21.07645749,452306700.3
2/7/2023,21.36928704,22.24581249,21.13743511,22.1598759,664310762.7
2/8/2023,22.37373343,22.86436128,21.9949667,22.19183098,559786829.7
2/9/2023,22.5925564,23.00631077,22.10689383,22.32378392,524002876
2/10/2023,21.67711181,22.064675,20.79865412,21.25236077,550870378.3
2/13/2023,21.52519845,22.03495265,20.94956745,21.77504394,475033886
2/14/2023,21.56518397,23.03516729,21.35329183,22.95732832,675637438
2/15/2023,22.53557669,22.84136909,22.09289939,22.75043453,421085972
2/16/2023,22.11988932,22.53657607,21.91386192,21.98896915,412126090.7
2/17/2023,21.6181665,21.72709462,20.96256362,21.37528521,466000703
2/21/2023,20.9875553,21.48108156,20.60575618,20.6427434,410114126.3
2/22/2023,20.69472433,21.09145129,20.40885775,20.74170747,513308630.3
2/23/2023,23.42609682,23.87380605,23.01130901,23.65001778,1118266200
2/24/2023,23.2112384,23.46008441,22.93333614,23.27218327,589858915.7
2/27/2023,23.65601515,23.86577438,23.44009119,23.48707433,453103620.3
2/28/2023,23.35812134,23.81086252,23.19224621,23.20224277,456073416.7
3/1/2023,23.17825033,23.2419282,22.49465734,22.68449076,460137275
3/2/2023,22.47466513,23.36638447,22.41871759,23.30017433,389949358.7
3/3/2023,23.30617323,23.88580275,23.11627314,23.87580619,412493186.3
3/6/2023,23.8768065,24.23361389,23.47308136,23.54005827,437535200
3/7/2023,23.58870835,24.11338676,23.22984714,23.27683358,515249645
3/8/2023,23.47574084,24.18836435,23.41242618,24.16936961,513668688
3/9/2023,24.16337152,24.44228967,23.37163844,23.42475662,501350133
3/10/2023,23.39776545,23.61570132,22.71503329,22.9539296,474954016
3/13/2023,22.74102624,23.28683179,22.28632707,22.95492942,421968596.3
3/14/2023,23.48473924,24.20735926,23.44874945,24.05140521,474998317.7
3/15/2023,23.74956122,24.27433965,23.34877976,24.21635719,524583265.7
3/16/2023,24.0154169,25.57572302,23.88252233,25.52873721,584490539.7
3/17/2023,25.96953945,26.38631644,25.65563167,25.71261524,848704384.7
3/20/2023,25.60264882,26.01152838,25.11779159,25.88756476,432827536.7
3/21/2023,26.16744888,26.37931968,25.36881783,26.18640964,547509564.7
3/22/2023,26.41230946,27.57570012,26.22439831,26.45529717,797443212
3/23/2023,27.10230574,27.48575946,26.67716463,27.17795008,564993812.7
3/24/2023,27.01799791,27.15395771,26.34233033,26.76610526,455334008.3
3/27/2023,26.82408771,26.98700636,26.35232683,26.51827801,361092894
3/28/2023,26.43430283,26.50028336,25.8375788,26.39731352,356170026
3/29/2023,26.81209158,27.06498311,26.58422525,26.97101087,393767073.7
3/30/2023,27.21593893,27.48575948,27.0889761,27.36985997,364583542.3
3/31/2023,27.12696413,27.82082625,27.0919745,27.76364332,434013483.7
4/3/2023,27.49575716,27.98654549,27.32287472,27.95155585,398789817
4/4/2023,27.95255446,27.98654457,27.2939153,27.43980555,368660163
4/5/2023,26.81609045,26.98500687,26.3823184,26.86804181,515110506
4/6/2023,26.57122866,27.06698252,26.41430842,27.02399544,397728099.7
4/10/2023,26.81009185,27.60769002,26.65617081,27.56570246,395352161.7
4/11/2023,27.7103271,27.77664097,27.11296957,27.15595728,314436536.3
4/12/2023,27.35686376,27.45476806,26.43496865,26.48228842,446341900.7
4/13/2023,26.72115021,26.87397172,26.31633671,26.45029682,353680897
4/14/2023,26.49128536,26.87004019,26.2074023,26.74511038,395733592.3
4/17/2023,26.55260171,26.99300502,26.4204073,26.9890063,321530931
4/18/2023,27.5200821,28.09651185,27.34386712,27.65367554,604924057.3
4/19/2023,27.34786674,27.986545,27.2189382,27.91756526,358726911
4/20/2023,27.6576755,28.01653672,26.98700681,27.09097618,427792658
4/21/2023,26.93902145,27.16995365,26.70915607,27.10597216,345166978.7
4/24/2023,27.00000203,27.35286419,26.65820255,27.02899325,339344960.3
4/25/2023,27.06498275,27.23393313,26.21240134,26.22839623,378597452.3
4/26/2023,26.98900481,27.31687447,26.69222543,26.9430179,406412369.7
4/27/2023,27.34986647,27.48176088,26.61225043,27.21293985,377231208.7
4/28/2023,27.21194065,27.74464987,27.05831898,27.7356529,292270375.3
5/1/2023,27.82662554,29.04426658,27.76664341,28.89607664,570434647
5/2/2023,28.66617755,28.82209827,28.06952019,28.19648238,402804552.7
5/3/2023,27.82662567,28.35340378,27.45880082,27.78863684,383458502
5/4/2023,27.63768148,27.84562022,27.22693621,27.54870812,321910071.7
5/5/2023,27.81229657,28.74115567,27.71765814,28.66617816,361561227.7
5/8/2023,28.50832343,29.20595094,28.33640782,29.13697121,345043032.3
5/9/2023,28.88507987,28.95905785,28.43637911,28.55727623,314927824.3
5/10/2023,28.99104867,29.09898406,28.44754281,28.8710844,369418620.7
5/11/2023,28.88207954,28.9360639,28.23247133,28.56427304,322208867
5/12/2023,28.51528796,28.7661144,28.03253043,28.32641062,274273135.3
5/15/2023,28.49466102,28.95505858,28.13849966,28.93906305,293980536.3
5/16/2023,28.82709722,29.85559427,28.81810025,29.19895413,449488448.7
5/17/2023,29.56981119,30.18446313,29.41589015,30.16346935,432615637.3
5/18/2023,30.39540203,31.81271711,30.30542851,31.66276145,748864120.7
5/19/2023,31.52080327,31.56479051,30.9011864,31.24895034,473995838
5/22/2023,30.88622259,31.50480722,30.66528816,31.16100869,372068909.7
5/23/2023,30.98509352,31.27294198,30.61630249,30.67328542,356319380.3
5/24/2023,30.19545974,30.59230979,29.79167907,30.52333005,721552713.7
5/25/2023,38.50444211,39.46099354,36.6174319,37.96180244,1544197757
5/26/2023,37.87182889,39.15121778,37.53192908,38.92731748,714529592.3
5/30/2023,40.57549882,41.91783571,39.9297893,40.09170779,923572639.7
5/31/2023,39.46898986,40.27565165,37.80384762,37.81584443,1002766352
6/1/2023,38.47045203,40.03075875,38.32156321,39.75087504,635991132
6/2/2023,40.07774556,40.48052671,39.03928472,39.30810575,482820830.7
6/5/2023,38.89032649,39.54596579,38.68838617,39.15221624,396167466.3
6/6/2023,38.81135295,39.14122167,38.12968634,38.635404,388801308
6/7/2023,38.89900069,39.48271516,37.34057265,37.4595415,512075391.3
6/8/2023,37.70847802,38.84801434,37.48953572,38.49410648,417835472.3
6/9/2023,39.02096971,39.6946275,38.55109294,38.7540398,427782033.7
6/12/2023,39.18389307,39.51370649,38.60207771,39.46571887,389408204.7
6/13/2023,40.16947013,41.08409886,39.72361988,41.00511863,613300893.7
6/14/2023,40.80717497,42.98230817,40.53531137,42.9793095,740577033.3
6/15/2023,42.58450909,43.27116366,42.12962694,42.63549538,568708041.3
6/16/2023,43.4321189,43.70301497,42.64315721,42.67441648,655808473.7
6/20/2023,42.98030407,43.97187928,42.65645466,43.789959,451221326
6/21/2023,43.48310941,43.59708048,42.06264677,43.02729435,551686390
6/22/2023,42.23559796,43.40779266,42.21660385,43.00729801,417800477
6/23/2023,42.44654497,42.79138763,41.99769477,42.19161101,358194063.7
6/26/2023,42.43721319,42.74640145,40.08349443,40.61528977,594411856.3
6/27/2023,40.78221125,41.92271381,40.43133666,41.85873075,462244723.3
6/28/2023,40.64324696,41.82777222,40.50131783,41.10009488,582727338.7
6/29/2023,41.54088019,41.58283586,40.58329621,40.80517179,380571768.7
6/30/2023,41.66281567,42.53252215,41.48396199,42.28458635,501223669.7
7/3/2023,42.4995288,42.88032977,42.18461128,42.39555585,198087417.3
7/5/2023,42.11762998,43.15922531,42.06764325,42.2995836,323666680.7
7/6/2023,41.82677379,42.1616196,41.3290364,42.08563932,303999210.3
7/7/2023,42.30458022,43.19621534,42.16261776,42.48553301,355935165.3
7/10/2023,42.63949379,42.7933868,41.63182183,42.16261759,353961613.3
7/11/2023,42.4635376,42.74039894,42.04964619,42.38755732,298289175.3
7/12/2023,43.01529397,43.91689255,42.75959379,43.88390083,481349820
7/13/2023,44.49964566,46.13598528,44.4736521,45.95806575,478276145
7/14/2023,46.56370638,48.06821494,45.04143659,45.45033025,772192019
7/17/2023,46.2699168,46.47686188,45.24365068,46.44187104,510565373
7/18/2023,46.68180598,47.87629471,45.71519143,47.47443258,569934538.7
7/19/2023,47.44444157,47.79834943,46.72276286,47.05764199,427566541
7/20/2023,46.4878561,47.06763901,45.04343249,45.50127995,537946044.7
7/21/2023,45.76914143,45.84708876,44.0818478,44.29072658,963914554.3
7/24/2023,44.71258499,45.09042061,44.02186556,44.59361615,382963106.7
7/25/2023,44.92253315,46.16364204,44.90453732,45.66024066,348133598.7
7/26/2023,46.00205198,46.03404414,44.6116145,45.43333336,364292293
7/27/2023,46.49985696,47.37546206,45.73115681,45.88108494,456044659
7/28/2023,46.64881761,47.00765788,46.36189274,46.73076318,331244253.7
7/31/2023,46.73476102,47.11062961,46.48685856,46.70976702,251093176
8/1/2023,46.44053615,46.88068906,46.00804933,46.48785754,238839524
8/2/2023,45.81210162,45.8210989,43.36913784,44.2508082,530221929.7
8/3/2023,43.78199559,45.09941935,43.78199559,44.49664281,324825581.3
8/4/2023,44.96648851,45.62325003,44.37470962,44.66160115,362720995.3
8/7/2023,45.09242206,45.52127733,44.54496462,45.39800898,322202419.3
8/8/2023,44.83455459,45.22338662,44.03786182,44.64560408,353896810.3
8/9/2023,44.25580579,44.2937299,42.11662982,42.53652113,586537782
8/10/2023,42.14262592,43.55609168,41.81777693,42.37056679,492779742.3
8/11/2023,41.73379656,42.00069442,40.62228623,40.8381632,533165838.3
8/14/2023,40.46932536,43.78199555,40.29443784,43.73500749,690390311.7
8/15/2023,44.54163338,45.24938246,43.69202057,43.92189387,676614021
8/16/2023,44.50164095,44.65660018,43.38813028,43.46811006,527530592.7
8/17/2023,43.95188561,44.04386134,42.98330398,43.32581544,452463317
8/18/2023,42.61749862,43.56008669,41.64281966,43.28115956,583856243
8/21/2023,44.47565081,47.04564793,44.20382183,46.94767358,692678037.7
8/22/2023,48.11516671,48.16715382,45.31443021,45.64924268,756683496.3
8/23/2023,45.84709359,47.18057953,45.18939791,47.09663485,779163923.7
8/24/2023,50.19532547,50.2453122,47.13962166,47.14361989,1156218931
8/25/2023,46.99266087,47.78535417,45.00544418,45.99905316,925480670.3
8/28/2023,46.462865,46.96066905,44.86954733,46.81573998,685295807.7
8/29/2023,46.64681657,49.06082143,46.37188766,48.76389846,701503112.7
8/30/2023,49.0238293,49.90646586,48.40505732,49.24373909,735317224.3
8/31/2023,49.35967674,49.72351477,48.93785298,49.33468274,528649825
9/1/2023,49.74151291,49.77950242,48.12190038,48.48903837,463900374
9/5/2023,48.20314511,48.830749,47.84033996,48.52799408,382710619
9/6/2023,48.42371701,48.53165782,46.56338382,47.04423811,468727752
9/7/2023,45.50879711,46.32743977,45.13588362,46.22446355,433383583
9/8/2023,45.92560051,46.58937842,45.25485631,45.55578577,473681622.7
9/11/2023,46.13151685,46.14651315,44.29617833,45.16187699,474024401
9/12/2023,44.7220448,45.65676079,44.51509277,44.85401404,349299456.7
9/13/2023,44.58407886,45.91360305,44.48710141,45.46880679,398404572.7
9/14/2023,45.93359801,45.97055564,45.11488868,45.56478412,370142957
9/15/2023,45.32483696,45.58277666,43.79236045,43.88430664,506893423.3
9/18/2023,42.73274165,44.22622677,41.98501554,43.95029074,500332804.7
9/19/2023,43.8173569,43.95029239,42.98665003,43.50449656,373110337.7
9/20/2023,43.58448035,43.88731026,42.20793469,42.22393058,367153250.3
9/21/2023,41.56811367,42.08495934,40.96538725,41.00237822,450791794.7
9/22/2023,41.55711651,42.09995773,41.2163294,41.59510833,479295540.3
9/25/2023,41.5761113,42.52085773,41.16234058,42.20693115,419142876.7
9/26/2023,41.98601704,42.80472637,41.64009741,41.89603796,402331872
9/27/2023,42.31490537,42.85667904,41.61413529,42.45287212,444990223.3
9/28/2023,42.44487515,43.43071214,42.09995638,43.07362916,424715443
9/29/2023,43.81135832,44.1282516,43.29147929,43.48350168,397879200.7
10/2/2023,44.01427743,45.15887755,43.84531722,44.76603651,433351785.7
10/3/2023,44.79202857,45.1138877,43.230559,43.50149584,470907978.3
10/4/2023,43.72640959,44.12724982,43.2765475,44.02527319,361865719
10/5/2023,44.0342739,44.88401003,43.87231205,44.67205881,393531782.7
10/6/2023,44.17724076,45.77266927,44.01027972,45.74567542,434489796.7
10/9/2023,44.82602165,45.58877742,44.35216571,45.25685451,409725530.7
10/10/2023,45.29384696,46.24245842,45.07189862,45.78166628,368627696
10/11/2023,46.17947273,46.84231897,46.03357343,46.78933085,378183749.3
10/12/2023,46.76033714,47.59201025,46.31344174,46.92826443,481384595.3
10/13/2023,46.94326223,47.09922658,45.26385342,45.44481118,475047861.7
10/16/2023,45.0469032,46.20846544,44.89600471,46.07852997,375145589.7
10/17/2023,43.98428533,44.73804359,42.46487253,43.92229968,812433369.3
10/18/2023,42.57584404,43.20359845,41.81005621,42.18093591,627371882
10/19/2023,42.79572988,43.28155004,41.86704595,42.0859622,501295120.3
10/20/2023,41.8750429,42.45487508,41.06336527,41.37226061,477325143
10/23/2023,41.21433028,43.23256035,40.93039629,42.95965639,478589579.3
10/24/2023,43.06163432,43.6814229,42.67575829,43.64746402,401512964
10/25/2023,43.38252322,43.63446542,41.54015305,41.76406721,398428465.3
10/26/2023,41.83805148,42.2405909,39.86591119,40.31164035,541068191
10/27/2023,41.1153532,41.19133556,40.00071236,40.48553292,416835874.3
10/30/2023,41.07236483,41.75107238,40.46653837,41.14634677,388076124
10/31/2023,40.43554393,40.86441094,39.21602772,40.76546639,518032932.7
11/1/2023,40.86941261,42.36589789,40.8544163,42.30991101,437647114
11/2/2023,43.31254012,43.86831053,42.87867518,43.49049913,409222585
11/3/2023,44.00427889,45.29284449,43.70741444,44.98894963,424662303.3
11/6/2023,45.26851817,45.9186006,44.88300755,45.73467616,400782867
11/7/2023,45.70271692,46.20146626,45.14154733,45.9385953,343207812.3
11/8/2023,46.08352757,46.85031628,45.95159167,46.55738477,346761875.7
11/9/2023,47.4500438,48.21279958,46.73334445,46.93326479,540562911.7
11/10/2023,47.4830373,48.45471096,47.26615482,48.31777586,422095024.7
11/13/2023,48.30277981,49.0984949,48.08186439,48.60264302,384183362
11/14/2023,49.66229374,49.81622431,49.0225097,49.63829864,417005548.7
11/15/2023,49.91720565,49.94219907,48.18280947,48.87054917,475556124
11/16/2023,48.66159472,49.50713122,48.31277634,49.46237438,339798213.7
11/17/2023,49.50633249,49.69925447,48.98952013,49.28045248,325706621
11/20/2023,49.29444731,50.52999276,49.16347765,50.39102516,415519925
11/21/2023,50.10808926,50.49899779,49.20446674,49.92619859,565816971.7
11/22/2023,49.83422297,50.31697644,47.67299232,48.69858702,900346390.3
11/24/2023,48.45271001,48.90353836,47.72797812,47.75897158,294681228.3
11/27/2023,47.78296713,48.51266363,47.635002,48.22479797,395710922.3
11/28/2023,48.21879649,48.30571016,47.45604074,47.80395953,401540627.3
11/29/2023,48.36173348,48.74457743,47.84295402,48.12282173,382052081.3
11/30/2023,48.00688051,48.09286126,46.40542118,46.75333998,526311900.7
12/1/2023,46.50839877,47.18317465,46.17051041,46.74834217,369362730.3
12/4/2023,46.06056806,46.06056806,44.99394946,45.49379967,437597454.7
12/5/2023,45.45247388,46.58610923,45.2575137,46.55211729,371752870
12/6/2023,47.20058421,47.37284948,45.39848428,45.48946561,380625685
12/7/2023,45.68639304,46.61510412,45.5904457,46.58211053,350855871.7
12/8/2023,46.5811131,47.72667973,46.5361216,47.49182737,359257749
12/11/2023,47.47682966,47.51682054,45.81630146,46.61310485,509776236.3
12/12/2023,46.03225728,47.6517937,46.03225728,47.64279591,372422113
12/13/2023,47.61480168,48.57950522,47.59380599,48.07367476,447834239.3
12/14/2023,48.37557798,48.65545388,47.40784229,48.33558582,391268787.3
12/15/2023,48.17962005,49.38927336,48.10563468,48.87541137,479993085
12/18/2023,49.38527501,50.41796371,49.13535924,50.06206987,412626115.7
12/19/2023,49.40926606,49.68517684,48.88040737,49.5892295,464488213.3
12/20/2023,49.64021978,49.98411697,48.08367049,48.09663467,397931867
12/21/2023,48.79642796,49.08037026,48.40457374,48.97539179,300453642.3
12/22/2023,49.18034859,49.36827688,48.45256329,48.81542363,252530717
12/26/2023,48.9533943,49.58523226,48.94539613,49.26433125,244222751.7
12/27/2023,49.49625282,49.66521799,49.07037206,49.40227137,233670074.7
12/28/2023,49.62822315,49.8691065,49.39726926,49.50724706,246610630.7
12/29/2023,49.79815458,49.98211775,48.73643745,49.50724706,389329991
1/2/2024,49.22933982,49.280329,47.58080949,48.1536255,411293006.3
1/3/2024,47.47082925,48.16968606,47.30589588,47.55481202,320926450.3
1/4/2024,47.75277321,48.48555786,47.49382633,47.98369378,306563899.7
1/5/2024,48.44756618,49.53224495,48.29159726,49.08236966,415078414
1/8/2024,49.49725017,52.25938763,49.46425658,52.23739105,642570655
1/9/2024,52.38536312,54.30883793,51.67460712,53.12414544,773173116.7
1/10/2024,53.60001547,54.58368087,53.47304043,54.33379845,533846300.7
1/11/2024,54.98260107,55.32953045,53.54402769,54.80563646,596815254.7
1/12/2024,54.60367778,54.95360728,54.31387113,54.69365951,353027093.7
1/16/2024,55.00159606,56.8180252,54.88362008,56.36521775,449622298.3
1/17/2024,56.33022788,56.45396948,54.72365558,56.03628817,474439113.7
1/18/2024,57.24293982,57.5828373,56.09027464,57.08997101,491696717.7
1/19/2024,57.97169236,59.4822519,57.20794794,59.47325411,543552691.3
1/22/2024,60.03114017,60.31298326,59.05237281,59.63622045,452997550.7
1/23/2024,59.55223649,59.89216731,58.56757019,59.85517526,294682163.7
1/24/2024,60.28598672,62.83026785,59.92016088,61.34373749,560323803
1/25/2024,62.33143703,62.70032966,60.83184246,61.59862032,482822505.7
