Date,Close,High,Low,Open,Volume
4/19/2022,22.15765953,22.33234074,21.27526525,21.68052756,512781000
4/20/2022,21.44296074,22.62880149,21.16147363,22.47607966,468974000
4/21/2022,20.14632034,22.35130538,19.96365236,21.66954609,656209000
4/22/2022,19.47953224,20.44876819,19.46456011,20.26610021,624713000
4/25/2022,19.86583138,19.9087525,19.06129641,19.16710276,641566000
4/26/2022,18.75385666,19.75203936,18.63607107,19.68216687,653143000
4/27/2022,18.38153648,19.13216882,18.25676364,18.56420259,499460000
4/28/2022,19.74604797,20.00058561,18.45639622,18.93252861,570327000
4/29/2022,18.51329231,20.09141827,18.48334615,19.36673792,500435000
5/2/2022,19.49749947,19.53842341,18.35757487,18.50730186,572049000
5/3/2022,19.56637955,19.7889758,19.09823193,19.36474695,475751000
5/4/2022,20.29704857,20.36292862,18.71692502,19.88679614,648855000
5/5/2022,18.80975723,19.88879225,18.46638247,19.83089899,626331000
5/6/2022,18.64105988,19.47653863,17.95730531,18.70194984,633297000
5/9/2022,16.91919708,18.22182387,16.79641952,18.00122674,644455000
5/10/2022,17.56302261,18.16492738,16.99405882,17.65685164,761474000
5/11/2022,16.59977531,17.72073544,16.53788962,17.31547318,670167000
5/12/2022,16.14560509,16.75749198,15.53871113,16.18952575,708728000
5/13/2022,17.6738205,17.89541715,16.5628443,16.7574896,670437000
5/16/2022,17.23262405,17.7556719,17.07491217,17.47717962,521446000
5/17/2022,18.14396286,18.3376105,17.60195051,18.04114943,585830000
5/18/2022,16.90722084,18.08507691,16.8333559,17.67282728,545161000
5/19/2022,17.09287834,17.65485484,16.70358586,16.90621793,621310000
5/20/2022,16.66366005,17.37835837,15.72636649,17.30050102,739105000
5/23/2022,16.86728859,16.88425789,16.14959551,16.24442216,639889000
5/24/2022,16.12463951,16.56683515,15.75131966,16.47999338,588550000
5/25/2022,16.94415283,17.07990537,15.97092425,15.99088837,781132000
5/26/2022,17.81855392,18.05911511,15.99287784,16.00685233,996575000
5/27/2022,18.77681541,18.8466879,18.06710708,18.15295123,738379000
5/31/2022,18.63806725,19.16510756,18.31665193,18.94550616,664100000
6/1/2022,18.28670883,19.01837664,18.08906868,18.68997592,544514000
6/2/2022,19.55639076,19.58334212,18.16492524,18.25875426,648656000
6/3/2022,18.68597984,19.29686908,18.48833971,19.0473234,598779000
6/6/2022,18.75185776,19.30185697,18.5302611,19.10421686,422406000
6/7/2022,18.8916111,18.96547604,18.15495121,18.43843557,388914000
6/8/2022,18.6180439,19.14918886,18.50522456,18.7688004,363252000
6/9/2022,18.01900864,18.90258723,18.01201991,18.45131364,395574000
6/10/2022,16.94673729,17.66857558,16.84190449,17.57173126,465248000
6/13/2022,15.62186527,16.28579699,15.58093077,15.97429791,604153000
6/14/2022,15.81056309,16.04019318,15.38724342,15.70573125,469680000
6/15/2022,16.50044823,16.84089998,15.90041301,16.06914116,563936000
6/16/2022,15.57594013,15.91639294,15.37626158,15.83452393,545749000
6/17/2022,15.85449219,15.96930724,15.30337882,15.6228645,630334000
6/21/2022,16.53938866,16.98067807,16.38064368,16.44853523,483089000
6/22/2022,16.33372116,16.6352361,16.15400999,16.19993563,437135000
6/23/2022,16.19893837,16.55835881,15.82753522,16.49246484,463680000
6/24/2022,17.09848976,17.11246721,16.28380053,16.47349586,472153000
6/27/2022,16.84190559,17.30216561,16.59929585,17.28419487,427968000
6/28/2022,15.95632744,17.17436699,15.91938622,16.87285206,461149000
6/29/2022,15.51703262,15.79458591,15.14563048,15.78859599,482352000
6/30/2022,15.13465118,15.54199582,14.83812831,15.33632639,686070000
7/1/2022,14.49967098,15.03880352,14.36888185,14.8750674,577610000
7/5/2022,14.93996239,14.94695111,14.03242311,14.15223024,651397000
7/6/2022,15.10569763,15.29439418,14.76524481,14.9858905,529066000
7/7/2022,15.83252621,15.91938635,15.36427973,15.43117249,492903000
7/8/2022,15.81256104,16.01124176,15.36428187,15.40521638,467972000
7/11/2022,15.12766075,15.50205836,15.01384356,15.50105957,437321000
7/12/2022,15.05777264,15.40621199,14.85310202,15.24347372,458483000
7/13/2022,15.13964367,15.35030521,14.44176697,14.5665662,521918000
7/14/2022,15.34731007,15.44814768,14.70434437,15.08373415,456235000
7/15/2022,15.73668003,15.75664741,15.42018887,15.6338458,385935000
7/18/2022,16.07513428,16.86985507,15.97629429,16.27581159,670517000
7/19/2022,16.96470642,17.08251691,16.14602389,16.45951869,702366000
7/20/2022,17.77839661,17.90419557,16.77401389,16.91977928,760538000
7/21/2022,18.02100563,18.1148545,17.51681765,17.85627166,557049000
7/22/2022,17.29117966,17.93813755,17.1094709,17.86425701,536671000
7/25/2022,16.99665451,17.09649426,16.62225687,16.99166148,480748000
7/26/2022,16.50644493,16.8918246,16.45153297,16.8618721,397865000
7/27/2022,17.76142502,17.90719041,16.88583293,17.00464126,569776000
7/28/2022,17.95511246,18.11086202,17.41198754,17.94612804,474646000
7/29/2022,18.13382721,18.21469648,17.66358305,17.78438899,435460000
8/1/2022,18.41137886,18.81572901,17.96110307,18.15279411,476469000
8/2/2022,18.49624062,18.90757947,18.06293774,18.09289023,489527000
8/3/2022,18.86264992,18.9375302,18.10786384,18.15478922,418146000
8/4/2022,19.18413544,19.24304068,18.72986637,18.81872411,409652000
8/5/2022,18.95849609,19.19811033,18.63601501,18.77978279,386068000
8/8/2022,17.76441765,18.20970227,17.21430405,17.47388663,981859000
8/9/2022,17.05854988,17.41896996,16.69713196,17.22428355,668263000
8/10/2022,18.06793213,18.08889831,17.2891843,17.66957285,597422000
8/11/2022,17.91317749,18.67694989,17.84728353,18.10187496,509327000
8/12/2022,18.67894363,18.68792995,17.92415763,18.13082582,478094000
8/15/2022,19.00142479,19.1332127,18.58309919,18.67095716,457666000
8/16/2022,18.84867477,19.11125281,18.47128169,18.88960928,451240000
8/17/2022,18.30554581,18.65797939,18.11585239,18.49324543,446799000
8/18/2022,18.74284554,18.83469681,18.1537931,18.27160359,415447000
8/19/2022,17.82032967,18.49025135,17.74145609,18.37643415,441588000
8/22/2022,17.00663757,17.52979601,16.93874601,17.46190445,409593000
8/23/2022,17.15340233,17.43694654,16.94274081,16.9617113,369986000
8/24/2022,17.19433784,17.37804232,16.86786341,16.98467416,522661000
8/25/2022,17.88422394,17.91816972,16.80595897,16.81694098,770691000
8/26/2022,16.23388481,17.8952118,16.21092104,17.82831997,769127000
8/29/2022,15.77561855,16.31175567,15.74167372,15.99426759,496132000
8/30/2022,15.44315529,16.01323728,15.15761442,15.93436465,530181000
8/31/2022,15.0697546,15.5150383,14.93497122,15.35928874,573710000
9/1/2022,13.91461277,14.356901,13.24868438,14.18617521,1178865000
9/2/2022,13.62508011,14.14823766,13.56916935,14.07735256,743157000
9/6/2022,13.44336891,13.75686461,13.32955173,13.70894138,535751000
9/7/2022,13.6960392,13.81987735,13.32852112,13.54523693,512657000
9/8/2022,13.97167778,13.98965481,13.35149174,13.44137307,624873000
9/9/2022,14.36815834,14.4550443,14.10750048,14.13845906,486612000
9/12/2022,14.48600388,14.52794869,14.17940577,14.35018231,484159000
9/13/2022,13.11380291,13.90376736,13.08184523,13.78392463,714956000
9/14/2022,13.11080647,13.272594,12.8960879,13.23664089,588507000
9/15/2022,12.91206932,13.21567113,12.7732514,12.99795715,523625000
9/16/2022,13.18071461,13.19469621,12.60047521,12.7253115,670751000
9/19/2022,13.36447334,13.44536758,12.99296082,12.99495805,569685000
9/20/2022,13.15874386,13.46534196,13.03990022,13.19769329,524818000
9/21/2022,13.24363136,14.01262333,13.09282911,13.19569485,807679000
9/22/2022,12.54454803,13.1317782,12.41172281,13.05288119,759162000
9/23/2022,12.49960804,12.59448389,12.24094742,12.40373405,663309000
9/26/2022,12.21198463,12.64242086,12.19800303,12.47464067,547343000
9/27/2022,12.39674282,12.71931974,12.24194609,12.49061957,553854000
9/28/2022,12.71931934,12.80620529,12.33781969,12.3937461,542414000
9/29/2022,12.20399666,12.4836297,11.93035533,12.43169775,532763000
9/30/2022,12.12310314,12.61645665,12.05918682,12.07117119,565638000
10/3/2022,12.4956131,12.66139605,12.08914561,12.33082924,547478000
10/4/2022,13.14975739,13.20268843,12.86213442,12.86213442,584182000
10/5/2022,13.19169998,13.30355376,12.60447073,12.89409089,507131000
10/6/2022,13.11280441,13.63811556,13.08583935,13.2026867,644157000
10/7/2022,12.06018448,12.65340639,12.0062553,12.48862253,672478000
10/10/2022,11.65471649,12.10812143,11.39305954,12.02123548,698699000
10/11/2022,11.57082748,11.83048627,11.26822384,11.54585965,667482000
10/12/2022,11.48493862,11.7196305,11.33014189,11.56383563,492590000
10/13/2022,11.94433784,12.06218335,10.79883958,10.95663267,850103000
10/14/2022,11.21229744,12.09513958,11.1893278,12.0412104,713432000
10/17/2022,11.87242889,11.93235073,11.50191548,11.50291363,580774000
10/18/2022,11.95132637,12.47563838,11.60278349,12.32783245,659362000
10/19/2022,12.03521538,12.33382449,11.81849959,11.86344073,523131000
10/20/2022,12.17803097,12.75227776,12.08914682,12.09713672,652398000
10/21/2022,12.44967365,12.48163229,11.87143241,12.08215557,609494000
10/24/2022,12.5824995,12.69335419,12.04820033,12.49161908,517457000
10/25/2022,13.24363136,13.28258079,12.64741315,12.67737454,505482000
10/26/2022,12.87911034,13.3704656,12.69135683,12.85214622,532953000
10/27/2022,13.15874386,13.81987753,13.10481468,13.61214976,583113000
10/28/2022,13.81588173,13.83186152,13.04389434,13.08683824,521040000
10/31/2022,13.47932434,13.81987833,13.27958645,13.75995649,486341000
11/1/2022,13.52526569,13.90676544,13.50129695,13.7929144,432817000
11/2/2022,13.20168781,14.19139014,13.19369887,13.83186195,672628000
11/3/2022,13.40342331,13.76295246,12.93903308,13.02591903,500065000
11/4/2022,14.13746071,14.21036506,13.67906125,13.96768327,612576000
11/7/2022,14.28227043,14.39312512,13.93572571,14.20936608,410061000
11/8/2022,14.58287716,14.87149824,14.19738204,14.78161595,595292000
11/9/2022,13.75796032,14.19239111,13.74098238,14.14345453,454414000
11/10/2022,15.72937298,15.75234262,14.52794842,14.78061734,700819000
11/11/2022,16.30561638,16.36753545,15.46172375,15.78629791,655487000
11/14/2022,16.27365875,16.51833872,15.90114712,16.19675993,527852000
11/15/2022,16.64417458,16.97573862,16.36054611,16.70010099,545876000
11/16/2022,15.88916397,16.34057169,15.85221272,16.14083476,649547000
11/17/2022,15.65646839,16.2446977,15.51465417,15.69441873,710894000
11/18/2022,15.38882065,15.98104446,15.10019861,15.9450904,492072000
11/21/2022,15.2969408,15.45673111,15.06025072,15.12716336,404739000
11/22/2022,16.0170002,16.03697447,15.10219923,15.30792982,472866000
11/23/2022,16.49736786,16.50535871,16.02698586,16.07691962,427241000
11/25/2022,16.24869347,16.46540834,16.15082223,16.29663094,167934000
11/28/2022,15.80627251,16.3355791,15.7044068,16.0050113,303741000
11/29/2022,15.61851883,15.91113533,15.49967519,15.80627235,298384000
11/30/2022,16.9051609,16.91215349,15.5805585,15.68045251,565298000
12/1/2022,17.11693764,17.24679976,16.6174647,16.98108132,470977000
12/2/2022,16.8582077,16.91514872,16.42766233,16.64143742,371389000
12/5/2022,16.59248924,16.97708358,16.45463424,16.66141674,352255000
12/6/2022,15.97014999,16.55553183,15.80232685,16.51257789,352694000
12/7/2022,16.10300827,16.16893868,15.65048477,15.75537458,372388000
12/8/2022,17.15089989,17.16088957,15.94217456,16.2558446,515456000
12/9/2022,16.9830761,17.56446325,16.95710444,17.14190887,465338000
12/12/2022,17.51651764,17.51951474,16.77929654,17.01904335,457328000
12/13/2022,18.05294991,18.77019344,17.69233039,18.51146568,656589000
12/14/2022,17.65537262,18.23276447,17.40164061,17.96804247,496888000
12/15/2022,16.93412781,17.30173987,16.68239458,17.12792352,478542000
12/16/2022,16.55353165,17.02303744,16.39270206,16.84622397,478232000
12/19/2022,16.236866,16.59149133,16.12798164,16.55453158,354039000
12/20/2022,16.06804466,16.29280788,15.83529141,16.04706689,403260000
12/21/2022,16.48360443,16.60947296,16.08502488,16.09701327,325025000
12/22/2022,15.3228302,16.12098868,14.86631217,16.07703443,565045000
12/23/2022,15.18997192,15.32283115,14.86731244,15.17998224,349326000
12/27/2022,14.10611439,15.08408245,14.04118237,15.05810983,464902000
12/28/2022,14.02120495,14.24696655,13.86936474,13.91231964,351066000
12/29/2022,14.58760643,14.66752202,14.21200333,14.38681905,354923000
12/30/2022,14.59859467,14.61357824,14.21799579,14.31888915,310490000
1/3/2023,14.29991055,14.98019343,14.08114152,14.83534581,401277000
1/4/2023,14.7334528,14.83734326,14.22598885,14.55164543,431324000
1/5/2023,14.24996281,14.5486474,14.13308556,14.4757244,389168000
1/6/2023,14.84333706,14.99417791,14.0192069,14.45874267,405044000
1/9/2023,15.61152554,16.03907384,15.12503846,15.26788831,504231000
1/10/2023,15.89223003,15.94517366,15.45569042,15.49065337,384101000
1/11/2023,15.98413181,16.01110378,15.54659381,15.82330223,353285000
1/12/2023,16.49359512,16.61946176,15.47566922,16.08302907,551409000
1/13/2023,16.88118744,16.90416391,16.14796187,16.26084173,447287000
1/17/2023,17.68334389,17.70931746,16.88119066,16.88119066,511102000
1/18/2023,17.35868263,17.85415815,17.26378156,17.64837593,439624000
1/19/2023,16.7473259,17.1788716,16.71336325,17.01804012,452932000
1/20/2023,17.82019997,17.83718225,16.80726869,16.99307158,564967000
1/23/2023,19.17277145,19.22471669,17.7992207,18.0449598,655163000
1/24/2023,19.24468994,19.47444892,18.80015937,18.80715196,496204000
1/25/2023,19.30262947,19.34958081,18.56041272,18.89306185,449537000
1/26/2023,19.7811203,20.14473681,19.25767265,19.68022696,489535000
1/27/2023,20.34353065,20.60625388,19.38454362,19.44148273,542142000
1/30/2023,19.14180183,20.11876965,19.12981345,19.9289713,488611000
1/31/2023,19.5164032,19.66624468,18.93002217,19.14978954,498017000
2/1/2023,20.92092514,21.16966132,19.59032845,19.67024404,660477000
2/2/2023,21.68611336,21.92586011,20.6781782,20.97786117,564276000
2/3/2023,21.07775497,21.72207542,20.76708203,20.97786002,429366000
2/6/2023,21.06677246,21.54726447,20.76409043,20.7840698,452197000
2/7/2023,22.14962578,22.23553556,21.1277035,21.35945928,664150000
2/8/2023,22.18159294,22.85388385,21.9848001,22.3634003,559651000
2/9/2023,22.31345177,22.9957323,22.09668148,22.58216919,523876000
2/10/2023,21.24258232,22.054725,20.78906235,21.66713544,550737000
2/13/2023,21.76503372,22.02475989,20.93990418,21.51529724,474919000
2/14/2023,22.94678307,23.02469995,21.34347372,21.55525011,675474000
2/15/2023,22.7400074,22.83091109,22.08270187,22.52523385,420575000
2/16/2023,21.97880745,22.52622821,21.90388575,22.10966797,412026000
2/17/2023,21.36545181,21.71707999,20.95288712,21.60819566,465888000
2/21/2023,20.63322449,21.47133874,20.59626284,20.97786007,410015000
2/22/2023,20.73212051,21.08175192,20.39947138,20.68517108,513184000
2/23/2023,23.63905144,23.86281621,23.00072517,23.41528857,1117995000
2/24/2023,23.26145554,23.44925901,22.92281405,23.20052091,589716000
2/27/2023,23.47622299,23.85482313,23.42927356,23.64504544,452994000
2/28/2023,23.19152451,23.79988364,23.18153482,23.34736018,455963000
3/1/2023,22.67407417,23.23148655,22.48427392,23.16755293,460026000
3/2/2023,23.28942299,23.3553534,22.40835277,22.4642954,389415000
3/3/2023,23.86481667,23.87480635,23.10561756,23.29541781,412393000
3/6/2023,23.52917099,24.22243774,23.46224028,23.86581563,437429000
3/7/2023,23.26740265,24.10366224,23.22044333,23.57912697,515154000
3/8/2023,24.15961266,24.17859686,23.40328222,23.46622623,513573000
3/9/2023,23.41526794,24.43236701,23.36231343,24.1536126,501257000
3/10/2023,22.9446888,23.60610395,22.70589986,23.38829635,474866000
3/13/2023,22.94568634,23.27739342,22.27727935,22.73187683,421890000
3/14/2023,24.04171562,24.19757777,23.43924834,23.47521771,474910000
3/15/2023,24.20657158,24.26451894,23.33933927,23.73998367,524486000
3/16/2023,25.51840973,25.56536714,23.87286521,24.0057489,583253000
3/17/2023,25.70224762,26.37565128,25.64529692,25.95902028,848547000
3/20/2023,25.87708855,26.00097941,25.10776923,25.59234081,432747000
3/21/2023,26.17582893,26.36865904,25.35855349,26.15684664,547408000
3/22/2023,26.44459152,27.56460037,26.21379492,26.40162838,797295000
3/23/2023,27.16695213,27.4746803,26.66639577,27.09101913,564889000
3/24/2023,26.75531578,27.14297312,26.33169098,27.00709372,454920000
3/27/2023,26.50753784,26.97612295,26.34168428,26.81326699,361026000
3/28/2023,26.38664246,26.489552,25.82713826,26.42361039,356104000
3/29/2023,26.96013069,27.05404741,26.57347388,26.80127284,393694000
3/30/2023,27.35877991,27.47467844,27.07802831,27.20491679,364516000
3/31/2023,27.75243378,27.80938257,27.08102723,27.11599612,433933000
4/3/2023,27.94026566,27.97523455,27.31182228,27.4846696,398716000
4/4/2023,27.42871666,27.97523372,27.28284589,27.94126339,368592000
4/5/2023,26.85722542,26.97412061,26.3716552,26.80527136,515015000
4/6/2023,27.01308823,27.05604946,26.40362712,26.56048785,397654000
4/10/2023,27.55460739,27.59657006,26.64541242,26.79927554,395279000
4/11/2023,27.14496803,27.76541901,27.1020049,27.69947741,314378000
4/12/2023,26.47156715,27.44370615,26.42460784,27.34579325,446259000
4/13/2023,26.43959236,26.86321711,26.30571201,26.71035257,353615000
4/14/2023,26.73433304,26.85922248,26.19680877,26.48055798,395660000
4/17/2023,26.97811699,26.98211316,26.40962004,26.54150325,321471000
4/18/2023,27.64252853,28.0851375,27.33280326,27.50864818,604812000
4/19/2023,27.90629578,27.97523499,27.20791461,27.33680023,358660000
4/20/2023,27.08002853,28.00521015,26.97612042,27.6465265,427713000
4/21/2023,27.09501266,27.15895714,26.69836445,26.92816056,345103000
4/24/2023,27.01808167,27.3417945,26.64740952,26.98910799,339282000
4/25/2023,26.21778679,27.22289741,26.2018021,27.05404628,378527000
4/26/2023,26.93215561,27.30582534,26.68137818,26.97811635,406337000
4/27/2023,27.20192146,27.47068457,26.60145315,27.33880134,377161000
4/28/2023,27.72445679,27.7334477,27.04705507,27.20092009,292216000
5/1/2023,28.88442993,29.03229975,27.75543022,27.81537662,570329000
5/2/2023,28.18505096,28.8104987,28.05816438,28.65463653,402730000
5/3/2023,27.77741241,28.34191327,27.44770434,27.81537891,383387000
5/4/2023,27.53762245,27.83435874,27.21590675,27.62654253,321850000
5/5/2023,28.65463066,28.72956317,27.70647072,27.801386,361494000
5/8/2023,29.12521553,29.19415475,28.32492531,28.49677216,344979000
5/9/2023,28.54572868,28.94737355,28.42483732,28.8734396,314869000
5/10/2023,28.85945129,29.08725027,28.43582654,28.97934409,369350000
5/11/2023,28.55272102,28.92439362,28.22101586,28.87044054,322149000
5/12/2023,28.31493568,28.75454707,28.02119508,28.50376771,274222000
5/15/2023,28.92738914,28.94337574,28.12709897,28.48278307,293926000
5/16/2023,29.1871624,29.84358282,28.80650076,28.81549167,449405000
5/17/2023,30.15130806,30.17228939,29.40397045,29.55783357,432535000
5/18/2023,31.64998245,31.79984941,30.29318371,30.38310426,748725000
5/19/2023,31.23634911,31.55206961,30.88865731,31.5081079,473908000
5/22/2023,31.14842987,31.49212551,30.65286822,30.87367154,372000000
5/23/2023,30.66086006,31.26032982,30.60391126,30.97258441,356253000
5/24/2023,30.51099205,30.57993127,29.77963909,30.18328111,721419000
5/25/2023,37.9464035,39.44507665,36.60259203,38.48892245,1543911000
5/26/2023,38.9115448,39.13534566,37.51677989,37.85647925,714397000
5/30/2023,40.07551956,41.90090314,39.91366411,40.55909259,923401000
5/31/2023,37.80053329,40.25935494,37.78854287,39.45306957,1002580000
6/1/2023,39.73482132,40.01457242,38.30608594,38.4549524,635873000
6/2/2023,39.29221725,40.46418014,39.02345416,40.06153669,482731000
6/5/2023,39.13635635,39.53000507,38.67276604,38.87458704,396094000
6/6/2023,38.61981583,39.12536887,38.11426279,38.79566268,388729000
6/7/2023,37.44572449,39.46814549,37.32681796,38.88460206,511998000
6/8/2023,38.47992325,38.83364688,37.47571087,37.69453779,417772000
6/9/2023,38.73971558,39.6799786,38.53687503,39.0065053,427717000
6/12/2023,39.45116043,39.49912328,38.58783686,39.16938301,388701000
6/13/2023,40.98995972,41.06890039,39.70896332,40.15461413,613208000
6/14/2023,42.96341705,42.96641306,40.52032332,40.79211403,740465000
6/15/2023,42.61968994,43.25519484,42.11408458,42.56873108,568622000
6/16/2023,42.65865326,43.6868488,42.62767543,43.41606058,655709000
6/20/2023,43.77378082,43.95564168,42.6406677,42.96441594,451153000
6/21/2023,43.01137924,43.58093757,42.04713658,43.46702438,551603000
6/22/2023,42.99139404,43.39207798,42.20101154,42.21999389,417737000
6/23/2023,42.17602921,42.77555901,41.9821805,42.43083109,358140000
6/26/2023,40.60026169,42.73059632,40.06867575,42.42783159,594322000
6/27/2023,41.84328842,41.90723761,40.4164063,40.76713005,462175000
6/28/2023,41.08488083,41.81231277,40.48634973,40.6282371,582639000
6/29/2023,40.79011536,41.56750759,40.56828862,41.52554058,380514000
6/30/2023,42.26895523,42.51676261,41.46858222,41.64744325,501148000
7/3/2023,42.37986374,42.86448545,42.16903004,42.48378258,198209000
7/5/2023,42.28395081,43.14327592,42.05212975,42.10208993,323618000
7/6/2023,42.07011795,42.14605881,41.3137092,41.81132136,303582000
7/7/2023,42.46979523,43.18024215,42.1470495,42.28893687,355881000
7/10/2023,42.14706039,42.77756814,41.61647303,42.62368908,353908000
7/11/2023,42.37187958,42.72460452,42.03414612,42.44782043,298244000
7/12/2023,43.8677063,43.90068147,42.74358509,42.99938564,481277000
7/13/2023,45.94108963,46.11894819,44.45724892,44.48322959,478204000
7/14/2023,45.43348694,48.05044078,45.024806,46.54661523,772075000
7/17/2023,46.42470932,46.45968183,45.22664832,46.25284659,510488000
7/18/2023,47.45689774,47.85858412,45.6982743,46.66451795,569164000
7/19/2023,47.04022598,47.78064829,46.70548858,47.42692472,427502000
7/20/2023,45.48444748,47.05022493,45.02680501,46.4706761,537865000
7/21/2023,44.27439117,45.83017812,44.06555478,45.75223611,963769000
7/24/2023,44.57715607,45.07376954,44.00560422,44.69606261,382516000
7/25/2023,45.64332581,46.14692999,44.88791572,44.90590322,348081000
7/26/2023,45.41648865,46.01702083,44.59513227,45.98504434,364237000
7/27/2023,45.864151,47.35798225,45.71426663,46.48266701,455976000
7/28/2023,46.71347809,46.99026212,46.34476688,46.63154142,331194000
7/31/2023,46.69250107,47.09318883,46.46967568,46.71748307,251055000
8/1/2023,46.47067642,46.86337103,45.99105178,46.42371225,237858000
8/2/2023,44.23442459,45.8041967,43.35311351,45.79520486,530142000
8/3/2023,44.48023224,45.08276192,43.76579052,43.76579052,324176000
8/4/2023,44.64509964,45.60634619,44.35832507,44.9498617,362666000
8/7/2023,45.38153076,45.5044358,44.52819761,45.07576998,322154000
8/8/2023,44.62911224,45.20665986,44.02158547,44.81796378,353843000
8/9/2023,42.52075577,44.27738176,42.10108191,44.23940944,586449000
8/10/2023,42.35488892,43.53996329,41.80231949,42.12706638,492705000
8/11/2023,40.82308578,41.98517932,40.60725491,41.71838579,533085000
8/14/2023,43.71881485,43.76577901,40.2795065,40.45436901,690286000
8/15/2023,43.9056778,45.23264344,43.6758579,44.52519627,676512000
8/16/2023,43.452034,44.64010447,43.37209465,44.48522676,527451000
8/17/2023,43.31014252,44.02758014,42.96740814,43.93565295,452395000
8/18/2023,43.26517868,43.54396008,41.62745897,42.60169587,583768000
8/21/2023,46.93031693,47.02823996,44.18746189,44.45924881,692573000
8/22/2023,45.63232422,48.14935743,45.29758683,48.0973961,755293000
8/23/2023,47.07920456,47.16313859,45.17269372,45.83018078,779046000
8/24/2023,47.12615967,50.22673659,47.12216499,50.1767764,1156044000
8/25/2023,45.98205948,47.7676625,44.98883254,46.9752826,925341000
8/28/2023,46.79841614,46.94330334,44.85293835,46.44569123,685192000
8/29/2023,48.74589157,49.04266045,46.35475937,46.62954607,701397000
8/30/2023,49.22552109,49.88800144,48.38717571,49.0056917,735206000
8/31/2023,49.3164444,49.70514046,48.91975517,49.34142639,528570000
9/1/2023,48.4711113,49.76110334,48.10439736,49.72313482,463830000
9/5/2023,48.51007843,48.81284315,47.82261612,48.18533153,382653000
9/6/2023,47.02812195,48.51508133,46.547459,48.40715889,468670000
9/7/2023,46.20869064,46.31161931,45.12045087,45.49319134,433330000
9/8/2023,45.54015732,46.57343526,45.23936894,45.90990154,473069000
9/11/2023,45.14642715,46.13073555,44.28103126,46.11574664,473966000
9/12/2023,44.83864975,45.64109012,44.4998859,44.706742,349256000
9/13/2023,45.45322037,45.89790914,44.47190423,44.56883658,398355000
9/14/2023,45.54915237,45.95486692,45.09946604,45.91789402,370097000
9/15/2023,43.86932373,45.56713395,43.77738515,45.30931482,506831000
9/18/2023,43.93527603,44.21108414,41.97065027,42.71812867,500271000
9/19/2023,43.48959351,43.93528104,42.97195387,43.80237454,373064000
9/20/2023,42.2094841,43.87232285,42.19349644,43.56953317,367108000
9/21/2023,40.98833847,42.07058193,40.95136557,41.55394488,450736000
9/22/2023,41.5809288,42.08557704,41.20219198,41.54295334,479236000
9/25/2023,42.19249725,42.50627702,41.14822547,41.56193765,419091000
9/26/2023,41.8817215,42.79008689,41.62589981,41.97165878,402282000
9/27/2023,42.43832397,42.84204482,41.59991334,42.30042373,444935000
9/28/2023,43.05888748,43.41563643,42.08556915,42.43032545,424663000
9/29/2023,43.46859741,44.11314705,43.27673027,43.79636728,397830000
10/2/2023,44.75071335,45.14343651,43.8303554,43.99923604,433298000
10/3/2023,43.48659134,45.09846705,43.21578079,44.77668964,470850000
10/4/2023,44.01023102,44.11216094,43.26175376,43.71144013,361821000
10/5/2023,44.65677261,44.86862627,43.8573324,44.01921795,393483000
10/6/2023,45.73002625,45.75700781,43.99523916,44.16212229,434436000
10/9/2023,45.24136353,45.57313227,44.33699713,44.81066494,409675000
10/10/2023,45.76599503,46.2266714,45.05649211,45.27833709,368582000
10/11/2023,46.77329254,46.82625691,46.0178203,46.16371819,378137000
10/12/2023,46.9121933,47.57573074,46.29762521,46.74431143,481325000
10/13/2023,45.42922974,47.08307579,45.24835647,46.92718276,474115000
10/16/2023,46.06279373,46.19270015,44.88061785,45.03151332,375099000
10/17/2023,43.90729904,44.72273077,42.4503176,43.969256,812333000
10/18/2023,42.16651154,43.18879926,41.79577242,42.56123596,627294000
10/19/2023,42.07158661,43.26675013,41.85273785,42.78108963,501233000
10/20/2023,41.358078,42.44032134,41.04929202,41.86072484,477266000
10/23/2023,42.94496918,43.21778104,40.91638888,41.20019083,478530000
10/24/2023,43.63248825,43.66646489,42.66117114,43.04689919,401463000
10/25/2023,41.74980545,43.61950025,41.52596295,43.36767362,398379000
10/26/2023,40.29782104,42.2264727,39.85213356,41.82375443,541001000
10/27/2023,40.47169876,41.17720669,39.98703707,41.10125959,416784000
10/30/2023,41.1322403,41.73681713,40.4527151,41.0582945,388028000
10/31/2023,40.75150681,40.85044047,39.20259051,40.42173935,517969000
11/1/2023,42.29542923,42.35138986,40.84044522,40.85543413,437593000
11/2/2023,43.47559357,43.85332773,42.86402179,43.29771657,409172000
11/3/2023,44.97354889,45.27733348,43.69244333,43.98923666,424610000
11/6/2023,45.7190361,45.90290947,44.86763015,45.25336206,400733000
11/7/2023,45.92289352,46.18570644,45.1264495,45.68705835,343165000
11/8/2023,46.54145813,46.83425267,45.93587876,46.0677865,346719000
11/9/2023,46.91719437,48.19629874,46.71733335,47.4338314,540496000
11/10/2023,48.30122757,48.43813288,47.24996446,47.4668119,421245000
11/13/2023,48.58601761,49.08167314,48.06538184,48.28622805,384136000
11/14/2023,49.62130356,49.79918059,49.00573664,49.64528886,416954000
11/15/2023,48.85383987,49.92508941,48.16632089,49.90010916,475497000
11/16/2023,49.44542313,49.49039366,48.29622903,48.64498417,339756000
